Gene stable ID,Gene name,Zebrafish gene stable ID,Zebrafish gene name,Zebrafish homology type,"Zebrafish orthology confidence [0 low, 1 high]",Zebrafish Gene-order conservation score
ENSG00000226439,,,,,,
ENSG00000242559,RN7SL144P,,,,,
ENSG00000244004,RPS3AP19,,,,,
ENSG00000171657,GPR82,,,,,
ENSG00000242431,RPL21P52,,,,,
ENSG00000138650,PCDH10,ENSDARG00000102824,pcdh10b,ortholog_one2many,1,50
ENSG00000138650,PCDH10,ENSDARG00000099729,pcdh10a,ortholog_one2many,1,100
ENSG00000284197,MIR658,,,,,
ENSG00000207696,MIR659,,,,,
ENSG00000100129,EIF3L,ENSDARG00000101082,eif3s6ip,ortholog_one2one,1,0
ENSG00000229822,RPS15AP39,,,,,
ENSG00000237875,,,,,,
ENSG00000251807,RNU6-202P,,,,,
ENSG00000237106,FABP5P15,,,,,
ENSG00000200906,RNU6-854P,,,,,
ENSG00000263410,RN7SL460P,,,,,
ENSG00000131174,COX7B,,,,,
ENSG00000206924,RNU6-689P,,,,,
ENSG00000119640,ACYP1,,,,,
ENSG00000141429,GALNT1,ENSDARG00000061335,galnt1,ortholog_one2one,1,0
ENSG00000242841,KRT8P35,,,,,
ENSG00000163666,HESX1,,,,,
ENSG00000224733,,,,,,
ENSG00000250375,,,,,,
ENSG00000216853,MTCYBP36,,,,,
ENSG00000219747,RPL32P16,,,,,
ENSG00000251022,THAP9-AS1,,,,,
ENSG00000234391,,,,,,
ENSG00000227302,SSX19P,,,,,
ENSG00000230100,,,,,,
ENSG00000270747,S100A11P9,,,,,
ENSG00000213150,,,,,,
ENSG00000165584,SSX3,,,,,
ENSG00000218872,,,,,,
ENSG00000231120,BTF3P10,,,,,
ENSG00000269919,,,,,,
ENSG00000197272,IL27,,,,,
ENSG00000213117,MEMO1P2,,,,,
ENSG00000119703,ZC2HC1C,ENSDARG00000070526,zc2hc1c,ortholog_one2one,0,0
ENSG00000217044,MTCO3P31,,,,,
ENSG00000129194,SOX15,ENSDARG00000040266,sox19b,ortholog_many2many,0,0
ENSG00000129194,SOX15,ENSDARG00000010770,sox19a,ortholog_many2many,0,0
ENSG00000129194,SOX15,ENSDARG00000100591,sox32,ortholog_many2many,0,0
ENSG00000279960,,,,,,
ENSG00000232362,ATP5MGP2,,,,,
ENSG00000220745,C11orf98P2,,,,,
ENSG00000216316,RPL13AP15,,,,,
ENSG00000146378,TAAR2,,,,,
ENSG00000107185,RGP1,ENSDARG00000006545,rgp1,ortholog_one2one,1,25
ENSG00000244130,UBE2Q2P9,,,,,
ENSG00000295670,,,,,,
ENSG00000295673,,,,,,
ENSG00000241861,GAPDHP50,,,,,
ENSG00000295714,,,,,,
ENSG00000270071,,,,,,
ENSG00000113845,TIMMDC1,ENSDARG00000053466,timmdc1,ortholog_one2one,0,25
ENSG00000271495,,,,,,
ENSG00000123545,NDUFAF4,ENSDARG00000077859,ndufaf4,ortholog_one2one,1,50
ENSG00000176476,SGF29,ENSDARG00000002339,sgf29,ortholog_one2one,1,25
ENSG00000189007,ADAT2,ENSDARG00000041944,adat2,ortholog_one2one,1,50
ENSG00000278996,,,,,,
ENSG00000295777,,,,,,
ENSG00000129214,SHBG,,,,,
ENSG00000258978,HIF1AP1,,,,,
ENSG00000170348,TMED10,ENSDARG00000041391,tmed10,ortholog_one2one,1,0
ENSG00000295784,,,,,,
ENSG00000295792,,,,,,
ENSG00000232124,,,,,,
ENSG00000132429,POPDC3,ENSDARG00000058551,popdc3,ortholog_one2one,1,50
ENSG00000225055,,,,,,
ENSG00000234448,,,,,,
ENSG00000268009,SSX4,,,,,
ENSG00000215183,MSMP,ENSDARG00000105581,msmp1,ortholog_one2many,1,50
ENSG00000215183,MSMP,ENSDARG00000074930,msmp2,ortholog_one2many,0,0
ENSG00000295834,,,,,,
ENSG00000236830,CBR3-AS1,,,,,
ENSG00000262095,MTATP6P25,,,,,
ENSG00000218716,RPL12P23,,,,,
ENSG00000111817,DSE,ENSDARG00000017988,dse,ortholog_one2one,1,50
ENSG00000248722,AK3P4,,,,,
ENSG00000251054,,,,,,
ENSG00000286839,,,,,,
ENSG00000137098,SPAG8,ENSDARG00000103843,spag8,ortholog_one2one,0,0
ENSG00000250847,,,,,,
ENSG00000213438,YBX2P1,,,,,
ENSG00000230468,CLUHP5,,,,,
ENSG00000286295,,,,,,
ENSG00000254636,ARMS2,,,,,
ENSG00000250076,MAPRE1P2,,,,,
ENSG00000248667,,,,,,
ENSG00000170153,RNF150,ENSDARG00000024827,rnf150a,ortholog_one2many,1,100
ENSG00000170153,RNF150,ENSDARG00000009524,rnf150b,ortholog_one2many,1,0
ENSG00000215421,ZNF407,ENSDARG00000087536,znf407,ortholog_one2one,0,50
ENSG00000277879,,,,,,
ENSG00000278664,DUX4L10,,,,,
ENSG00000252013,RNU4ATAC14P,,,,,
ENSG00000254536,,,,,,
ENSG00000100665,SERPINA4,ENSDARG00000090286,serpina1,ortholog_one2many,0,0
ENSG00000100665,SERPINA4,ENSDARG00000090850,serpina1l,ortholog_one2many,0,0
ENSG00000044115,CTNNA1,,,,,
ENSG00000279725,,,,,,
ENSG00000176769,TCERG1L,ENSDARG00000109963,tcerg1l,ortholog_one2one,1,100
ENSG00000226977,HMGN1P24,,,,,
ENSG00000185352,HS6ST3,ENSDARG00000071217,hs6st3a,ortholog_one2many,1,0
ENSG00000185352,HS6ST3,ENSDARG00000069500,hs6st3b,ortholog_one2many,1,75
ENSG00000242614,RN7SL164P,,,,,
ENSG00000283487,MIR4501,,,,,
ENSG00000278665,,,,,,
ENSG00000233273,AMMECR1LP1,,,,,
ENSG00000226134,,,,,,
ENSG00000259982,CDC37P1,,,,,
ENSG00000286544,,,,,,
ENSG00000272281,TPTE2P2,,,,,
ENSG00000278340,MIR6862-2,,,,,
ENSG00000270424,,,,,,
ENSG00000240634,,,,,,
ENSG00000231603,,,,,,
ENSG00000260570,,,,,,
ENSG00000231489,,,,,,
ENSG00000226971,,,,,,
ENSG00000178952,TUFM,ENSDARG00000104173,tufm,ortholog_one2one,1,0
ENSG00000068438,FTSJ1,ENSDARG00000057089,ftsj1,ortholog_one2one,1,0
ENSG00000225239,RPL21P107,,,,,
ENSG00000259831,LINC00567,,,,,
ENSG00000185989,RASA3,ENSDARG00000063371,rasa3,ortholog_one2one,1,25
ENSG00000176095,IP6K1,ENSDARG00000073744,ip6k1,ortholog_one2one,1,25
ENSG00000162396,PARS2,ENSDARG00000044404,pars2,ortholog_one2one,1,0
ENSG00000284686,,,,,,
ENSG00000162378,ZYG11B,ENSDARG00000007737,zyg11,ortholog_many2many,1,25
ENSG00000162378,ZYG11B,ENSDARG00000101799,zyg11l,ortholog_many2many,0,0
ENSG00000295923,,,,,,
ENSG00000233393,,,,,,
ENSG00000242265,PEG10,ENSDARG00000109342,,ortholog_one2many,0,0
ENSG00000226742,HSBP1L1,ENSDARG00000075984,hsbp1l1,ortholog_one2one,1,50
ENSG00000287145,,,,,,
ENSG00000295969,,,,,,
ENSG00000293210,SSR4P1,,,,,
ENSG00000115946,PNO1,ENSDARG00000008502,pno1,ortholog_one2one,1,75
ENSG00000223528,,,,,,
ENSG00000273492,APP-DT,,,,,
ENSG00000213091,PHB1P1,,,,,
ENSG00000164494,PDSS2,ENSDARG00000012563,pdss2,ortholog_one2one,1,75
ENSG00000137133,HINT2,ENSDARG00000100938,hint2,ortholog_one2one,1,0
ENSG00000141759,TXNL4A,,,,,
ENSG00000188488,SERPINA5,,,,,
ENSG00000272627,,,,,,
ENSG00000296063,,,,,,
ENSG00000287565,,,,,,
ENSG00000233477,PPIAP38,,,,,
ENSG00000296085,,,,,,
ENSG00000278790,DUX4L12,,,,,
ENSG00000279913,,,,,,
ENSG00000296104,,,,,,
ENSG00000248434,,,,,,
ENSG00000232560,LINC01549,,,,,
ENSG00000227096,HMGB3P8,,,,,
ENSG00000232805,NIP7P1,,,,,
ENSG00000249764,,,,,,
ENSG00000280446,,,,,,
ENSG00000287936,,,,,,
ENSG00000265763,ZNF488,ENSDARG00000025017,znf488,ortholog_one2one,0,0
ENSG00000249000,,,,,,
ENSG00000296141,,,,,,
ENSG00000232969,,,,,,
ENSG00000251266,LINC02429,,,,,
ENSG00000223836,,,,,,
ENSG00000296381,,,,,,
ENSG00000288885,,,,,,
ENSG00000232072,,,,,,
ENSG00000296512,,,,,,
ENSG00000222042,,,,,,
ENSG00000109445,ZNF330,ENSDARG00000020494,znf330,ortholog_one2one,1,100
ENSG00000198919,DZIP3,ENSDARG00000056829,zmp:0000000662,ortholog_many2many,0,0
ENSG00000237818,RPS3AP29,,,,,
ENSG00000271353,,,,,,
ENSG00000135249,RINT1,ENSDARG00000005547,rint1,ortholog_one2one,1,0
ENSG00000277274,DUX4L22,,,,,
ENSG00000296786,,,,,,
ENSG00000276046,DUX4L13,,,,,
ENSG00000228355,,,,,,
ENSG00000232334,,,,,,
ENSG00000227586,RPS26P39,,,,,
ENSG00000182645,CCDC172,ENSDARG00000039937,ccdc172,ortholog_one2one,1,50
ENSG00000296857,,,,,,
ENSG00000215712,TMEM242,ENSDARG00000037070,tmem242,ortholog_one2one,1,25
ENSG00000296862,,,,,,
ENSG00000296867,,,,,,
ENSG00000223977,,,,,,
ENSG00000283845,MIR4721,,,,,
ENSG00000261766,,,,,,
ENSG00000252461,,,,,,
ENSG00000284075,,,,,,
ENSG00000284323,,,,,,
ENSG00000236259,PPIAP64,,,,,
ENSG00000284390,,,,,,
ENSG00000296878,,,,,,
ENSG00000284153,RPS4XP17,,,,,
ENSG00000216642,,,,,,
ENSG00000296886,,,,,,
ENSG00000177548,RABEP2,ENSDARG00000061213,rabep2,ortholog_one2one,0,0
ENSG00000283979,RFLNB,,,,,
ENSG00000286524,,,,,,
ENSG00000296905,,,,,,
ENSG00000118922,KLF12,ENSDARG00000015312,klf12a,ortholog_one2many,1,50
ENSG00000118922,KLF12,ENSDARG00000032197,klf12b,ortholog_one2many,1,75
ENSG00000229349,ACTG1P9,,,,,
ENSG00000279094,LINC01670,,,,,
ENSG00000138035,PNPT1,,,,,
ENSG00000057663,ATG5,ENSDARG00000023396,atg5,ortholog_one2one,1,25
ENSG00000259818,CZIB-DT,,,,,
ENSG00000234318,,,,,,
ENSG00000227485,,,,,,
ENSG00000296939,,,,,,
ENSG00000236646,LAMTOR5P1,,,,,
ENSG00000290541,CYP4F29P,,,,,
ENSG00000243725,TTC4,ENSDARG00000044405,ttc4,ortholog_one2one,1,25
ENSG00000285645,,,,,,
ENSG00000147155,EBP,ENSDARG00000046098,ebp,ortholog_one2one,1,0
ENSG00000267127,,,,,,
ENSG00000148908,RGS10,,,,,
ENSG00000137103,TMEM8B,ENSDARG00000094625,si:dkey-84j12.1,ortholog_one2many,0,0
ENSG00000137103,TMEM8B,ENSDARG00000075126,TMEM8B,ortholog_one2many,1,0
ENSG00000133101,CCNA1,ENSDARG00000043236,ccna1,ortholog_one2one,1,0
ENSG00000244400,RPS4XP12,,,,,
ENSG00000297006,,,,,,
ENSG00000254880,PKNOX2-DT,,,,,
ENSG00000297036,,,,,,
ENSG00000256073,URB1-AS1,,,,,
ENSG00000297102,,,,,,
ENSG00000101546,RBFA,ENSDARG00000073705,rbfa,ortholog_one2one,0,0
ENSG00000233236,LINC02573,,,,,
ENSG00000289899,,,,,,
ENSG00000215424,MCM3AP-AS1,,,,,
ENSG00000196914,ARHGEF12,ENSDARG00000030532,arhgef12a,ortholog_one2one,1,75
ENSG00000237618,BTBD7P2,,,,,
ENSG00000226253,MRPL35P3,,,,,
ENSG00000171872,KLF17,ENSDARG00000018757,klf5l,ortholog_many2many,0,0
ENSG00000171872,KLF17,ENSDARG00000038792,klf17,ortholog_many2many,0,25
ENSG00000171872,KLF17,ENSDARG00000017400,klf1,ortholog_many2many,0,0
ENSG00000171872,KLF17,ENSDARG00000090914,si:ch211-117k10.3,ortholog_many2many,0,0
ENSG00000171872,KLF17,ENSDARG00000042667,klf2a,ortholog_many2many,0,0
ENSG00000171872,KLF17,ENSDARG00000040432,klf2b,ortholog_many2many,0,0
ENSG00000171872,KLF17,ENSDARG00000061368,klf13,ortholog_many2many,0,0
ENSG00000171872,KLF17,ENSDARG00000069342,zgc:153115,ortholog_many2many,0,0
ENSG00000171872,KLF17,ENSDARG00000115868,sp5l,ortholog_many2many,0,0
ENSG00000185737,NRG3,ENSDARG00000089766,nrg3b,ortholog_one2one,0,25
ENSG00000162407,PLPP3,ENSDARG00000059933,plpp3,ortholog_one2one,1,75
ENSG00000286268,,,,,,
ENSG00000157470,FAM81A,,,,,
ENSG00000276823,Metazoa_SRP,,,,,
ENSG00000202469,Y_RNA,,,,,
ENSG00000227042,,,,,,
ENSG00000273259,,,,,,
ENSG00000207202,RNU6-800P,,,,,
ENSG00000197838,CYP2A13,,,,,
ENSG00000250403,RPL7L1P14,,,,,
ENSG00000102048,ASB9,,,,,
ENSG00000272632,,,,,,
ENSG00000251254,GTF2F2P1,,,,,
ENSG00000288028,,,,,,
ENSG00000213448,RPS23P2,,,,,
ENSG00000196136,SERPINA3,,,,,
ENSG00000248191,PES1P1,,,,,
ENSG00000250813,SERF1AP1,,,,,
ENSG00000249960,,,,,,
ENSG00000248735,R3HDM2P1,,,,,
ENSG00000232165,,,,,,
ENSG00000275647,,,,,,
ENSG00000251345,CDRT15P11,,,,,
ENSG00000151962,RBM46,ENSDARG00000079452,rbm46,ortholog_one2one,1,25
ENSG00000297483,,,,,,
ENSG00000261126,RBFADN,,,,,
ENSG00000228404,,,,,,
ENSG00000154678,PDE1C,ENSDARG00000090398,PDE1C,ortholog_one2one,1,25
ENSG00000223383,H2ACP1,,,,,
ENSG00000198033,TUBA3C,ENSDARG00000104643,tuba7l,ortholog_one2many,0,0
ENSG00000223662,SAMSN1-AS1,,,,,
ENSG00000281509,,,,,,
ENSG00000297640,,,,,,
ENSG00000281252,FAM230C,,,,,
ENSG00000225731,PDE9A-AS1,,,,,
ENSG00000100139,MICALL1,ENSDARG00000079811,micall1a,ortholog_one2many,0,25
ENSG00000100139,MICALL1,ENSDARG00000087016,micall1b.2,ortholog_one2many,1,50
ENSG00000297779,,,,,,
ENSG00000297962,,,,,,
ENSG00000234509,SOD1-DT,,,,,
ENSG00000281175,,,,,,
ENSG00000228709,LINC02575,,,,,
ENSG00000283864,,,,,,
ENSG00000297999,,,,,,
ENSG00000298022,,,,,,
ENSG00000298030,,,,,,
ENSG00000284712,,,,,,
ENSG00000281616,GGT4P,,,,,
ENSG00000298042,,,,,,
ENSG00000237735,,,,,,
ENSG00000163877,SNIP1,,,,,
ENSG00000236532,LINC01695,,,,,
ENSG00000266909,SLC25A6P4,,,,,
ENSG00000281084,IGSF3P1,,,,,
ENSG00000101544,ADNP2,ENSDARG00000060937,adnp2a,ortholog_one2many,1,25
ENSG00000101544,ADNP2,ENSDARG00000028431,adnp2b,ortholog_one2many,1,0
ENSG00000188334,BSPH1,,,,,
ENSG00000123178,SPRYD7,ENSDARG00000069485,spryd7b,ortholog_one2many,1,50
ENSG00000123178,SPRYD7,ENSDARG00000052624,spryd7a,ortholog_one2many,1,50
ENSG00000280895,KMT5AP1,,,,,
ENSG00000298201,,,,,,
ENSG00000298244,,,,,,
ENSG00000165192,ASB11,,,,,
ENSG00000280164,,,,,,
ENSG00000281878,,,,,,
ENSG00000148704,VAX1,ENSDARG00000021916,vax1,ortholog_one2one,1,50
ENSG00000259140,,,,,,
ENSG00000239269,RPSAP4,,,,,
ENSG00000224790,HLCS-AS1,,,,,
ENSG00000177455,CD19,,,,,
ENSG00000228929,RPS13P2,,,,,
ENSG00000204930,FAM221B,,,,,
ENSG00000285205,,,,,,
ENSG00000224570,,,,,,
ENSG00000197050,ZNF420,ENSDARG00000075916,zgc:66472,ortholog_many2many,0,0
ENSG00000240914,RPL15P2,,,,,
ENSG00000274379,,,,,,
ENSG00000288508,ISLR,,,,,
ENSG00000259402,,,,,,
ENSG00000224980,RPL23AP85,,,,,
ENSG00000258805,ADIPOR1P2,,,,,
ENSG00000278967,,,,,,
ENSG00000259750,NSA2P4,,,,,
ENSG00000298605,,,,,,
ENSG00000100528,CNIH1,ENSDARG00000020311,cnih1,ortholog_one2one,1,25
ENSG00000259493,TFDP1P3,,,,,
ENSG00000267857,,,,,,
ENSG00000157184,CPT2,ENSDARG00000038618,cpt2,ortholog_one2one,1,0
ENSG00000259573,NMNAT1P5,,,,,
ENSG00000223768,LINC00205,,,,,
ENSG00000259340,,,,,,
ENSG00000234811,,,,,,
ENSG00000258965,,,,,,
ENSG00000118939,UCHL3,ENSDARG00000030177,uchl3,ortholog_one2one,1,50
ENSG00000178184,PARD6G,ENSDARG00000036090,pard6gb,ortholog_one2many,1,0
ENSG00000178184,PARD6G,ENSDARG00000031876,pard6ga,ortholog_one2many,0,0
ENSG00000258931,,,,,,
ENSG00000148700,ADD3,ENSDARG00000056250,add3b,ortholog_one2many,1,50
ENSG00000148700,ADD3,ENSDARG00000040874,add3a,ortholog_one2many,1,25
ENSG00000230459,,,,,,
ENSG00000151623,NR3C2,ENSDARG00000102082,nr3c2,ortholog_one2one,1,50
ENSG00000264902,MIR5701-3,,,,,
ENSG00000200790,RNU6-631P,,,,,
ENSG00000273981,RN7SL106P,,,,,
ENSG00000222123,RNA5SP390,,,,,
ENSG00000266517,MIR4715,,,,,
ENSG00000212604,,,,,,
ENSG00000265793,MIR3118-4,,,,,
ENSG00000276941,MIR4509-1,,,,,
ENSG00000212415,,ENSDARG00000116829,snord80.2,ortholog_many2many,0,
ENSG00000212415,,ENSDARG00000112580,snord80.1,ortholog_many2many,0,
ENSG00000265098,MIR4510,,,,,
ENSG00000265102,MIR3942,,,,,
ENSG00000238456,RNU6-1014P,,,,,
ENSG00000223308,RN7SKP101,,,,,
ENSG00000212424,RNU1-119P,,,,,
ENSG00000222343,RN7SKP139,,,,,
ENSG00000288257,STRA6,,,,,
ENSG00000238819,,,,,,
ENSG00000201086,RNA5SP394,,,,,
ENSG00000200605,Y_RNA,,,,,
ENSG00000207105,Y_RNA,,,,,
ENSG00000265942,RN7SL577P,,,,,
ENSG00000200120,Y_RNA,,,,,
ENSG00000237664,LINC00316,,,,,
ENSG00000264210,MIR4716,,,,,
ENSG00000243338,RN7SL307P,,,,,
ENSG00000241175,RN7SL494P,,,,,
ENSG00000278000,,,,,,
ENSG00000252066,RNU2-53P,,,,,
ENSG00000239703,RN7SL568P,,,,,
ENSG00000267251,,,,,,
ENSG00000199730,RN7SKP95,,,,,
ENSG00000182586,LINC00334,,,,,
ENSG00000200318,SNORD3P1,,,,,
ENSG00000212625,RNA5SP397,,,,,
ENSG00000253030,MIR2116,,,,,
ENSG00000178342,KCNG2,ENSDARG00000035961,kcng2,ortholog_one2one,1,75
ENSG00000200070,RNU4-80P,,,,,
ENSG00000199512,RNU6-212P,,,,,
ENSG00000200252,Y_RNA,,,,,
ENSG00000236083,OR13E1P,,,,,
ENSG00000277413,,,,,,
ENSG00000233659,NDUFA5P4,,,,,
ENSG00000196196,HRCT1,,,,,
ENSG00000196263,ZNF471,,,,,
ENSG00000276696,Y_RNA,,,,,
ENSG00000262181,,,,,,
ENSG00000206625,RNU6-1,,,,,
ENSG00000200216,RNU6-745P,,,,,
ENSG00000163530,DPPA2,,,,,
ENSG00000207965,MIR629,,,,,
ENSG00000235387,SPAAR,,,,,
ENSG00000184274,LINC00315,,,,,
ENSG00000278604,RN7SL429P,,,,,
ENSG00000275411,MIR6882,,,,,
ENSG00000262081,IL9RP4,,,,,
ENSG00000222139,RNU6-380P,,,,,
ENSG00000264386,MIR4513,,,,,
ENSG00000284059,MIR5572,,,,,
ENSG00000212374,RNU6-401P,,,,,
ENSG00000200444,RNU6-1339P,,,,,
ENSG00000266449,MIR3713,,,,,
ENSG00000169946,ZFPM2,ENSDARG00000040123,zfpm2a,ortholog_one2one,1,50
ENSG00000201510,RN7SKP217,,,,,
ENSG00000221630,MIR1179,,,,,
ENSG00000207150,RNU6-185P,,,,,
ENSG00000287986,,,,,,
ENSG00000207703,MIR7-2,,,,,
ENSG00000225639,PGAM1P2,,,,,
ENSG00000283484,MIR3529,,,,,
ENSG00000283888,MIR1469,,,,,
ENSG00000278889,OR2S2,,,,,
ENSG00000222617,RN7SKP254,,,,,
ENSG00000274079,Metazoa_SRP,,,,,
ENSG00000222076,RNU2-3P,,,,,
ENSG00000213866,YBX1P10,,,,,
ENSG00000274446,,,,,,
ENSG00000186940,CHCHD2P9,,,,,
ENSG00000277521,MIR8078,,,,,
ENSG00000166716,ZNF592,ENSDARG00000060885,znf592,ortholog_one2one,1,0
ENSG00000237434,,,,,,
ENSG00000101557,USP14,ENSDARG00000025889,usp14,ortholog_one2one,1,25
ENSG00000171843,MLLT3,ENSDARG00000006754,mllt3,ortholog_one2one,1,50
ENSG00000298713,,,,,,
ENSG00000298729,,,,,,
ENSG00000198815,FOXJ3,,,,,
ENSG00000298733,,,,,,
ENSG00000298750,,,,,,
ENSG00000298760,,,,,,
ENSG00000288842,,,,,,
ENSG00000275874,PICSAR,,,,,
ENSG00000240751,RABGGTBP1,,,,,
ENSG00000240568,LCORLP1,,,,,
ENSG00000298843,,,,,,
ENSG00000100412,ACO2,ENSDARG00000007294,aco2,ortholog_one2one,1,25
ENSG00000298852,,,,,,
ENSG00000243873,HMGB1P36,,,,,
ENSG00000179399,GPC5,ENSDARG00000103647,gpc5a,ortholog_one2one,1,50
ENSG00000276077,LINC03105,,,,,
ENSG00000197446,CYP2F1,,,,,
ENSG00000165195,PIGA,ENSDARG00000041040,piga,ortholog_one2one,1,0
ENSG00000285708,,,,,,
ENSG00000240056,,,,,,
ENSG00000291648,,,,,,
ENSG00000283122,HYMAI,,,,,
ENSG00000217041,,,,,,
ENSG00000291649,PCDHA1,,,,,
ENSG00000144837,PLA1A,ENSDARG00000102176,pla1a,ortholog_one2one,0,25
ENSG00000282997,,,,,,
ENSG00000217169,MTHFD2P2,,,,,
ENSG00000252508,RNU4ATAC3P,,,,,
ENSG00000291650,PCDHA2,,,,,
ENSG00000112378,PERP,ENSDARG00000063572,perp,ortholog_one2one,1,0
ENSG00000229287,FABP5P4,,,,,
ENSG00000282865,,,,,,
ENSG00000283097,,,,,,
ENSG00000258753,,,,,,
ENSG00000291651,PCDHA3,,,,,
ENSG00000236240,GPC5-IT1,,,,,
ENSG00000291652,PCDHA4,,,,,
ENSG00000263741,MIR548AS,,,,,
ENSG00000111962,UST,ENSDARG00000006044,usta,ortholog_one2many,1,50
ENSG00000111962,UST,ENSDARG00000102715,ustb,ortholog_one2many,1,50
ENSG00000282993,,,,,,
ENSG00000235984,GPC5-AS1,,,,,
ENSG00000020577,SAMD4A,ENSDARG00000075759,samd4a,ortholog_one2one,1,50
ENSG00000292285,,,,,,
ENSG00000291653,PCDHA5,,,,,
ENSG00000259415,,,,,,
ENSG00000214182,PTMAP5,,,,,
ENSG00000200991,,,,,,
ENSG00000291654,PCDHA6,,,,,
ENSG00000293057,,,,,,
ENSG00000207245,SNORD116-29,,,,,
ENSG00000225510,PCDH8P1,,,,,
ENSG00000252277,SNORD116-30,,,,,
ENSG00000291655,PCDHA7,,,,,
ENSG00000293073,,,,,,
ENSG00000291656,PCDHA8,,,,,
ENSG00000291657,PCDHA9,,,,,
ENSG00000291658,,,,,,
ENSG00000279050,PWAR1,,,,,
ENSG00000215486,ARL2BPP3,,,,,
ENSG00000291659,PCDHA10,,,,,
ENSG00000212428,SNORD115,,,,,
ENSG00000270814,DMAC1P1,,,,,
ENSG00000291660,PCDHA14,,,,,
ENSG00000201831,SNORD115-1,,,,,
ENSG00000233780,HNRNPA1P30,,,,,
ENSG00000291661,,,,,,
ENSG00000199712,SNORD115-2,,,,,
ENSG00000291662,PCDHA11,,,,,
ENSG00000293217,LINC00367,,,,,
ENSG00000199970,SNORD115-3,,,,,
ENSG00000200680,SNORD115-4,,,,,
ENSG00000213087,,,,,,
ENSG00000200503,SNORD115-5,,,,,
ENSG00000291663,PCDHA12,,,,,
ENSG00000131019,ULBP3,,,,,
ENSG00000200812,SNORD115-6,,,,,
ENSG00000224892,RPS4XP16,,,,,
ENSG00000278089,SNORD115-7,,,,,
ENSG00000235438,ESRRAP2,,,,,
ENSG00000200726,SNORD115-8,,,,,
ENSG00000234267,TULP3P1,,,,,
ENSG00000199782,SNORD115-9,,,,,
ENSG00000291664,,,,,,
ENSG00000253621,RPSAP74,,,,,
ENSG00000225727,,,,,,
ENSG00000201943,SNORD115-10,,,,,
ENSG00000291665,,,,,,
ENSG00000123201,GUCY1B2,,,,,
ENSG00000200486,SNORD115-11,,,,,
ENSG00000291666,PCDHA13,,,,,
ENSG00000254557,,,,,,
ENSG00000199453,SNORD115-12,,,,,
ENSG00000273835,SNORD115-13,,,,,
ENSG00000243939,,,,,,
ENSG00000199960,SNORD115-14,,,,,
ENSG00000219087,MTND4LP19,,,,,
ENSG00000291667,,,,,,
ENSG00000278206,,,,,,
ENSG00000201679,SNORD115-15,,,,,
ENSG00000291668,PCDHAC2,,,,,
ENSG00000283686,,,,,,
ENSG00000200757,SNORD115-16,,,,,
ENSG00000254294,IMPDH1P6,,,,,
ENSG00000201482,SNORD115-17,,,,,
ENSG00000224417,,,,,,
ENSG00000200163,SNORD115-18,,,,,
ENSG00000291669,PCDHB1,,,,,
ENSG00000199968,SNORD115-19,,,,,
ENSG00000291670,PCDHAC1,,,,,
ENSG00000218173,,,,,,
ENSG00000254081,LINC01299,,,,,
ENSG00000201969,SNORD115-20,,,,,
ENSG00000228231,TINAG-AS1,,,,,
ENSG00000199833,SNORD115-21,,,,,
ENSG00000291698,,,,,,
ENSG00000201326,SNORD115-22,,,,,
ENSG00000291699,PCDHB1-AS1,,,,,
ENSG00000219387,ATF1P1,,,,,
ENSG00000201331,SNORD115-23,,,,,
ENSG00000200398,SNORD115-24,,,,,
ENSG00000216480,RPL21P69,,,,,
ENSG00000199489,SNORD115-25,,,,,
ENSG00000291671,,,,,,
ENSG00000291700,,,,,,
ENSG00000291672,PCDHB2,,,,,
ENSG00000131016,AKAP12,ENSDARG00000091792,akap12a,ortholog_one2many,0,50
ENSG00000131016,AKAP12,ENSDARG00000055678,akap12b,ortholog_one2many,0,75
ENSG00000275524,SNORD115-26,,,,,
ENSG00000291673,,,,,,
ENSG00000201300,SNORD115-27,,,,,
ENSG00000200801,SNORD115-28,,,,,
ENSG00000199704,SNORD115-29,,,,,
ENSG00000200987,SNORD115-30,,,,,
ENSG00000291675,,,,,,
ENSG00000291676,PCDHB4,,,,,
ENSG00000202188,SNORD115-31,,,,,
ENSG00000291677,PCDHB5,,,,,
ENSG00000200949,SNORD115-32,,,,,
ENSG00000291678,,,,,,
ENSG00000200593,SNORD115-33,,,,,
ENSG00000169439,SDC2,ENSDARG00000002731,sdc2,ortholog_one2one,0,0
ENSG00000199311,SNORD115-34,,,,,
ENSG00000201992,SNORD115-35,,,,,
ENSG00000202499,SNORD115-36,,,,,
ENSG00000291679,PCDHB6,,,,,
ENSG00000200638,SNORD115-37,,,,,
ENSG00000291701,PCDHB17P,,,,,
ENSG00000201907,SNORD115-38,,,,,
ENSG00000291702,,,,,,
ENSG00000200564,SNORD115-39,,,,,
ENSG00000291680,,,,,,
ENSG00000272460,SNORD115-40,,,,,
ENSG00000291681,PCDHB7,,,,,
ENSG00000291682,PCDHB8,,,,,
ENSG00000200478,SNORD115-41,,,,,
ENSG00000201143,SNORD115-42,,,,,
ENSG00000291683,,,,,,
ENSG00000202373,SNORD115-43,,,,,
ENSG00000291684,PCDHB16,,,,,
ENSG00000202261,SNORD115-44,,,,,
ENSG00000280234,,,,,,
ENSG00000212380,SNORD115-45,,,,,
ENSG00000276844,SNORD115-46,,,,,
ENSG00000212528,SNORD115-47,,,,,
ENSG00000291685,,,,,,
