Gene stable ID,Gene name,Human gene name,Human gene stable ID,Human homology type,"Human orthology confidence [0 low, 1 high]",Human Gene-order conservation score
ENSDARG00000014215,CDH13,CDH13,ENSG00000140945,ortholog_one2one,1,0
ENSDARG00000100808,si:ch211-255f4.12,,,,,
ENSDARG00000055698,pcnx2,PCNX2,ENSG00000135749,ortholog_one2one,0,25
ENSDARG00000113502,pimr45,,,,,
ENSDARG00000100154,si:ch73-104f13.3,,,,,
ENSDARG00000057688,ICA1L,ICA1L,ENSG00000163596,ortholog_one2one,1,0
ENSDARG00000095993,znf1073,,,,,
ENSDARG00000026149,SLC46A1,SLC46A1,ENSG00000076351,ortholog_one2one,1,25
ENSDARG00000018562,COPE,COPE,ENSG00000105669,ortholog_one2one,1,0
ENSDARG00000071684,rx1,,,,,
ENSDARG00000113384,si:dkey-83f18.15,,,,,
ENSDARG00000045190,CH25H,CH25H,ENSG00000138135,ortholog_one2one,1,100
ENSDARG00000056006,olfcq12,,,,,
ENSDARG00000062884,MAP3K2,MAP3K2,ENSG00000169967,ortholog_one2one,1,50
ENSDARG00000062164,ATRN,ATRN,ENSG00000088812,ortholog_one2one,1,25
ENSDARG00000091260,MYLK4,MYLK4,ENSG00000145949,ortholog_one2many,1,50
ENSDARG00000075682,ORC6,ORC6,ENSG00000091651,ortholog_one2one,1,50
ENSDARG00000028201,commd8,COMMD8,ENSG00000169019,ortholog_one2one,0,25
ENSDARG00000031737,pthlha,PTHLH,ENSG00000087494,ortholog_one2many,0,0
ENSDARG00000042962,DGCR2,DGCR2,ENSG00000070413,ortholog_one2one,1,25
ENSDARG00000093223,si:rp71-17i16.7,,,,,
ENSDARG00000075282,IRS2,IRS2,ENSG00000185950,ortholog_one2many,1,50
ENSDARG00000070174,PLEKHH3,PLEKHH3,ENSG00000068137,ortholog_one2one,1,100
ENSDARG00000076451,PRDM2,PRDM2,ENSG00000116731,ortholog_one2one,1,50
ENSDARG00000104011,rps17,RPS17,ENSG00000182774,ortholog_one2many,0,0
ENSDARG00000090002,CLN6,CLN6,ENSG00000128973,ortholog_one2one,1,25
ENSDARG00000092499,si:ch211-183d21.1,,,,,
ENSDARG00000097863,si:dkeyp-84f3.9,,,,,
ENSDARG00000058094,ciarta,CIART,ENSG00000159208,ortholog_one2one,0,25
ENSDARG00000069305,si:ch211-203k16.3,,,,,
ENSDARG00000045843,APEX1,APEX1,ENSG00000100823,ortholog_one2one,1,0
ENSDARG00000025914,si:dkey-190g11.3,,,,,
ENSDARG00000043854,PPIL4,PPIL4,ENSG00000131013,ortholog_one2one,1,0
ENSDARG00000055498,si:ch1073-184j22.1,,,,,
ENSDARG00000036232,TRPM7,TRPM7,ENSG00000092439,ortholog_one2one,1,50
ENSDARG00000099768,si:ch211-272n13.3,ANKRD26,ENSG00000107890,ortholog_one2many,0,0
ENSDARG00000099768,si:ch211-272n13.3,ANKRD30B,ENSG00000180777,ortholog_one2many,0,0
ENSDARG00000099768,si:ch211-272n13.3,ANKRD30A,ENSG00000148513,ortholog_one2many,0,0
ENSDARG00000099768,si:ch211-272n13.3,ANKRD18B,ENSG00000230453,ortholog_one2many,0,0
ENSDARG00000099768,si:ch211-272n13.3,ANKRD30BL,ENSG00000163046,ortholog_one2many,0,0
ENSDARG00000099768,si:ch211-272n13.3,ANKRD18A,ENSG00000180071,ortholog_one2many,0,0
ENSDARG00000099768,si:ch211-272n13.3,ANKRD20A1,ENSG00000260691,ortholog_one2many,0,0
ENSDARG00000095486,,,,,,
ENSDARG00000025012,TPI1,TPI1,ENSG00000111669,ortholog_one2many,1,0
ENSDARG00000099870,tnni4a,,,,,
ENSDARG00000068915,si:ch73-42k18.1,,,,,
ENSDARG00000097209,cox8b,,,,,
ENSDARG00000086838,itga2.3,ITGA2,ENSG00000164171,ortholog_one2many,0,75
ENSDARG00000075521,CPZ,CPZ,ENSG00000109625,ortholog_one2one,1,25
ENSDARG00000070677,FEZF2,FEZF2,ENSG00000153266,ortholog_one2one,1,75
ENSDARG00000078244,si:ch211-197l9.2,MTCL2,ENSG00000149639,ortholog_one2many,0,0
ENSDARG00000102146,si:ch211-69b7.6,,,,,
ENSDARG00000018361,sult1st3,SULT1E1,ENSG00000109193,ortholog_many2many,0,0
ENSDARG00000018361,sult1st3,SULT2A1,ENSG00000105398,ortholog_many2many,0,0
ENSDARG00000018361,sult1st3,SULT1A4,ENSG00000213648,ortholog_many2many,0,0
ENSDARG00000018361,sult1st3,SULT1A3,ENSG00000261052,ortholog_many2many,0,0
ENSDARG00000018361,sult1st3,SULT1A1,ENSG00000196502,ortholog_many2many,0,0
ENSDARG00000018361,sult1st3,SULT1A2,ENSG00000197165,ortholog_many2many,0,0
ENSDARG00000045094,smad10a,,,,,
ENSDARG00000104870,si:ch73-346g24.2,,,,,
ENSDARG00000086669,edn3b,EDN3,ENSG00000124205,ortholog_one2one,0,0
ENSDARG00000059175,CEP19,CEP19,ENSG00000174007,ortholog_one2one,1,50
ENSDARG00000026787,aqp7,AQP7B,ENSG00000259916,ortholog_one2many,0,0
ENSDARG00000026787,aqp7,AQP7,ENSG00000165269,ortholog_one2many,0,0
ENSDARG00000007065,mrps18b,MRPS18B,ENSG00000204568,ortholog_one2one,0,25
ENSDARG00000063713,SYNGAP1,SYNGAP1,ENSG00000197283,ortholog_one2many,1,0
ENSDARG00000094186,si:rp71-78h1.11,,,,,
ENSDARG00000093201,si:dkey-112e17.1,,,,,
ENSDARG00000093326,si:dkey-58f10.9,,,,,
ENSDARG00000068663,zgc:152951,,,,,
ENSDARG00000089071,ushbp1,USHBP1,ENSG00000130307,ortholog_one2one,0,25
ENSDARG00000075273,thsd1,THSD1,ENSG00000136114,ortholog_one2many,0,25
ENSDARG00000094935,si:dkey-58f10.11,,,,,
ENSDARG00000041358,LGI3,LGI3,ENSG00000168481,ortholog_one2one,1,0
ENSDARG00000101777,PDLIM5,PDLIM5,ENSG00000163110,ortholog_one2many,1,50
ENSDARG00000052113,HEXA,HEXA,ENSG00000213614,ortholog_one2one,1,0
ENSDARG00000095041,si:rp71-78h1.10,,,,,
ENSDARG00000088040,mdp1,,,,,
ENSDARG00000077313,SLC46A3,SLC46A3,ENSG00000139508,ortholog_one2many,1,25
ENSDARG00000037030,CASZ1,CASZ1,ENSG00000130940,ortholog_one2one,1,100
ENSDARG00000037337,CNRIP1,CNRIP1,ENSG00000119865,ortholog_one2many,1,75
ENSDARG00000006207,gpx1b,GPX5,ENSG00000224586,ortholog_many2many,0,0
ENSDARG00000006207,gpx1b,GPX3,ENSG00000211445,ortholog_many2many,0,0
ENSDARG00000094284,si:dkey-58f10.10,,,,,
ENSDARG00000004877,ROCK2,ROCK2,ENSG00000134318,ortholog_one2many,1,0
ENSDARG00000061719,WASHC4,WASHC4,ENSG00000136051,ortholog_one2one,1,25
ENSDARG00000058473,ST6GALNAC3,ST6GALNAC3,ENSG00000184005,ortholog_one2one,1,50
ENSDARG00000063014,dbpa,DBP,ENSG00000105516,ortholog_many2many,0,0
ENSDARG00000104255,arhgap27,ARHGAP27,ENSG00000159314,ortholog_one2many,0,25
ENSDARG00000104995,ugt5b1,UGT1A5,ENSG00000288705,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT1A4,ENSG00000244474,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT1A3,ENSG00000288702,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT1A6,ENSG00000167165,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2A3,ENSG00000135220,ortholog_many2many,1,0
ENSDARG00000104995,ugt5b1,UGT2B7,ENSG00000171234,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2B4,ENSG00000156096,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2A2,ENSG00000271271,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2A1,ENSG00000173610,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT3A1,ENSG00000145626,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2B11,ENSG00000213759,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2B28,ENSG00000135226,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2B10,ENSG00000109181,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2B15,ENSG00000196620,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT2B17,ENSG00000197888,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT1A8,ENSG00000242366,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT1A10,ENSG00000242515,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT1A7,ENSG00000244122,ortholog_many2many,0,0
ENSDARG00000104995,ugt5b1,UGT1A9,ENSG00000241119,ortholog_many2many,0,0
ENSDARG00000097659,si:dkey-13k17.2,,,,,
ENSDARG00000001835,NALCN,NALCN,ENSG00000102452,ortholog_one2one,1,50
ENSDARG00000074372,ELFN1,ELFN1,ENSG00000225968,ortholog_one2one,1,25
ENSDARG00000104203,ugt5b5,UGT1A5,ENSG00000288705,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT1A4,ENSG00000244474,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT1A3,ENSG00000288702,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT1A6,ENSG00000167165,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2A3,ENSG00000135220,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2B7,ENSG00000171234,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2B4,ENSG00000156096,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2A2,ENSG00000271271,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2A1,ENSG00000173610,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT3A1,ENSG00000145626,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2B11,ENSG00000213759,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2B28,ENSG00000135226,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2B10,ENSG00000109181,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2B15,ENSG00000196620,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT2B17,ENSG00000197888,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT1A8,ENSG00000242366,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT1A10,ENSG00000242515,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT1A7,ENSG00000244122,ortholog_many2many,0,0
ENSDARG00000104203,ugt5b5,UGT1A9,ENSG00000241119,ortholog_many2many,0,0
ENSDARG00000099945,,,,,,
ENSDARG00000016718,mmp11b,MMP11,ENSG00000099953,ortholog_one2many,0,25
ENSDARG00000070321,CLRN2,CLRN2,ENSG00000249581,ortholog_one2one,1,0
ENSDARG00000074600,gpr78a,,,,,
ENSDARG00000079698,ASB13,ASB13,ENSG00000196372,ortholog_one2many,1,50
ENSDARG00000067718,si:dkey-3h3.3,,,,,
ENSDARG00000029822,CEL,CEL,ENSG00000170835,ortholog_one2many,1,0
ENSDARG00000007467,ifit10,IFIT2,ENSG00000119922,ortholog_many2many,1,100
ENSDARG00000007467,ifit10,IFIT1,ENSG00000185745,ortholog_many2many,1,100
ENSDARG00000007467,ifit10,IFIT5,ENSG00000152778,ortholog_many2many,1,100
ENSDARG00000007467,ifit10,IFIT1B,ENSG00000204010,ortholog_many2many,1,100
ENSDARG00000007467,ifit10,IFIT3,ENSG00000119917,ortholog_many2many,1,100
ENSDARG00000005762,COL14A1,COL14A1,ENSG00000187955,ortholog_one2many,1,100
ENSDARG00000101609,si:dkey-109a10.2,,,,,
ENSDARG00000094760,si:dkey-125i10.3,ZNF185,ENSG00000147394,ortholog_one2many,0,0
ENSDARG00000090537,ifit11,IFIT2,ENSG00000119922,ortholog_many2many,1,100
ENSDARG00000090537,ifit11,IFIT1,ENSG00000185745,ortholog_many2many,1,100
ENSDARG00000090537,ifit11,IFIT5,ENSG00000152778,ortholog_many2many,1,100
ENSDARG00000090537,ifit11,IFIT1B,ENSG00000204010,ortholog_many2many,1,100
ENSDARG00000090537,ifit11,IFIT3,ENSG00000119917,ortholog_many2many,1,100
ENSDARG00000058047,PAFAH1B3,PAFAH1B3,ENSG00000079462,ortholog_one2one,1,0
ENSDARG00000092358,si:ch211-114l13.11,,,,,
ENSDARG00000069278,TRMT5,TRMT5,ENSG00000126814,ortholog_one2one,1,100
ENSDARG00000099640,EED,EED,ENSG00000074266,ortholog_one2one,1,25
ENSDARG00000057021,VPS36,VPS36,ENSG00000136100,ortholog_one2one,1,25
ENSDARG00000105336,,,,,,
ENSDARG00000101296,si:dkey-267p21.1,,,,,
ENSDARG00000011371,zgc:64106,,,,,
ENSDARG00000074205,si:dkey-1c7.3,,,,,
ENSDARG00000006079,GPR37L1,GPR37L1,ENSG00000170075,ortholog_one2many,1,25
ENSDARG00000012219,DPF2,DPF2,ENSG00000133884,ortholog_one2many,1,0
ENSDARG00000033899,AP2M1,AP2M1,ENSG00000161203,ortholog_one2many,1,0
ENSDARG00000006899,FAR1,FAR1,ENSG00000197601,ortholog_one2one,1,0
ENSDARG00000092091,zmp:0000001315,,,,,
ENSDARG00000014462,RAB3C,RAB3C,ENSG00000152932,ortholog_one2one,1,100
ENSDARG00000074346,l3mbtl1b,,,,,
ENSDARG00000043821,KLF7,KLF7,ENSG00000118263,ortholog_one2many,1,0
ENSDARG00000103520,si:dkey-148a17.5,,,,,
ENSDARG00000017086,ASB12,ASB12,ENSG00000198881,ortholog_one2many,1,50
ENSDARG00000058546,si:dkey-30c15.12,CDH1,ENSG00000039068,ortholog_one2one,0,0
ENSDARG00000058663,pimr94,,,,,
ENSDARG00000074816,mhc2d8.37a1,HLA-DQA1,ENSG00000196735,ortholog_many2many,0,0
ENSDARG00000074816,mhc2d8.37a1,HLA-DQA2,ENSG00000237541,ortholog_many2many,0,0
ENSDARG00000090118,qdprb.3,QDPR,ENSG00000151552,ortholog_one2many,0,0
ENSDARG00000002880,VPS50,VPS50,ENSG00000004766,ortholog_one2many,1,50
ENSDARG00000102461,si:dkey-267p21.2,,,,,
ENSDARG00000092680,si:dkey-58f10.12,,,,,
ENSDARG00000087474,CCR6,CCR6,ENSG00000112486,ortholog_one2many,1,0
ENSDARG00000004632,EGLN1,EGLN1,ENSG00000135766,ortholog_one2many,1,0
ENSDARG00000057100,ZWILCH,ZWILCH,ENSG00000174442,ortholog_one2one,1,75
ENSDARG00000105156,EGLN1,EGLN1,ENSG00000135766,ortholog_one2many,1,0
ENSDARG00000103872,si:dkey-84h14.4,,,,,
ENSDARG00000091013,si:dkey-84h14.2,,,,,
ENSDARG00000103858,arf4al,,,,,
ENSDARG00000096005,si:dkey-25i10.6,,,,,
ENSDARG00000078691,GIGYF1,GIGYF1,ENSG00000146830,ortholog_one2many,1,25
ENSDARG00000002937,meis1a,,,,,
ENSDARG00000090947,si:dkey-29j8.1,,,,,
ENSDARG00000056838,pimr93,,,,,
ENSDARG00000102531,ANAPC11,ANAPC11,ENSG00000141552,ortholog_one2one,1,0
ENSDARG00000037845,col9a3,,,,,
ENSDARG00000094656,si:ch73-198l11.2,,,,,
ENSDARG00000059070,GARS1,GARS1,ENSG00000106105,ortholog_one2one,1,0
ENSDARG00000104100,bmpr1ba,BMPR1B,ENSG00000138696,ortholog_one2many,0,25
ENSDARG00000055552,DVL1,DVL1,ENSG00000107404,ortholog_one2many,1,25
ENSDARG00000080009,BAHCC1,BAHCC1,ENSG00000266074,ortholog_one2many,1,75
ENSDARG00000087093,si:ch211-157c3.4,,,,,
ENSDARG00000036168,NFATC1,NFATC1,ENSG00000131196,ortholog_one2one,1,50
ENSDARG00000020812,si:ch73-177h5.2,CD22,ENSG00000012124,ortholog_one2many,0,0
ENSDARG00000044265,cdc37l1,CDC37L1,ENSG00000106993,ortholog_one2one,0,25
ENSDARG00000096532,si:dkey-202c14.3,FBXW12,ENSG00000164049,ortholog_many2many,0,0
ENSDARG00000100171,si:ch1073-317d10.1,,,,,
ENSDARG00000011819,PCNX1,PCNX1,ENSG00000100731,ortholog_one2one,1,0
ENSDARG00000031894,LEF1,LEF1,ENSG00000138795,ortholog_one2one,1,50
ENSDARG00000074210,zgc:110286,,,,,
ENSDARG00000096162,si:dkey-16p6.3p,,,,,
ENSDARG00000061373,ZNF142,ZNF142,ENSG00000115568,ortholog_one2one,1,25
ENSDARG00000025820,chek2,CHEK2,ENSG00000183765,ortholog_one2one,0,25
ENSDARG00000030490,SPTB,SPTB,ENSG00000070182,ortholog_one2one,1,0
ENSDARG00000063314,apba2a,APBA2,ENSG00000034053,ortholog_one2many,0,0
ENSDARG00000082451,MIR199A2,MIR199A2,ENSG00000208024,ortholog_one2one,1,
ENSDARG00000016207,zgc:112408,,,,,
ENSDARG00000102446,si:ch211-218p16.1,,,,,
ENSDARG00000076139,si:dkey-71p21.13,,,,,
ENSDARG00000015557,zgc:100829,,,,,
ENSDARG00000103093,ALG14,ALG14,ENSG00000172339,ortholog_one2one,1,0
ENSDARG00000097750,si:dkey-181d19.6,,,,,
ENSDARG00000105539,,,,,,
ENSDARG00000073876,si:ch1073-165f9.2,,,,,
ENSDARG00000105552,si:ch73-41h24.10p,,,,,
ENSDARG00000074244,ARHGEF10L,ARHGEF10L,ENSG00000074964,ortholog_one2many,1,25
ENSDARG00000061478,igf2bp1,,,,,
ENSDARG00000059259,PABPC4,PABPC4,ENSG00000090621,ortholog_one2one,1,0
ENSDARG00000042128,PACSIN1,PACSIN1,ENSG00000124507,ortholog_one2many,1,50
ENSDARG00000027153,gabrr3a,GABRR3,ENSG00000183185,ortholog_one2many,0,0
ENSDARG00000041691,BHLHE41,BHLHE41,ENSG00000123095,ortholog_one2one,1,50
ENSDARG00000093420,CREB1,CREB1,ENSG00000118260,ortholog_one2one,1,50
ENSDARG00000097247,si:dkey-19d21.2,,,,,
ENSDARG00000043019,EXOC1,EXOC1,ENSG00000090989,ortholog_one2one,1,0
ENSDARG00000036179,MYO1E,MYO1E,ENSG00000157483,ortholog_one2one,1,50
ENSDARG00000032238,dnm3a,DNM2,ENSG00000079805,ortholog_one2many,0,0
ENSDARG00000086207,grin2da,,,,,
ENSDARG00000103237,si:ch73-299h12.8,,,,,
ENSDARG00000037411,NPY1R,NPY1R,ENSG00000164128,ortholog_one2one,1,0
ENSDARG00000037587,SYNPR,SYNPR,ENSG00000163630,ortholog_one2many,1,75
ENSDARG00000059252,zpcx,,,,,
ENSDARG00000095461,pimr171,,,,,
ENSDARG00000058532,pimr209,,,,,
ENSDARG00000007745,UQCRFS1,UQCRFS1,ENSG00000169021,ortholog_one2one,1,25
ENSDARG00000101702,chrna7a,CHRFAM7A,ENSG00000166664,ortholog_many2many,1,0
ENSDARG00000101702,chrna7a,CHRNA7,ENSG00000175344,ortholog_many2many,1,0
ENSDARG00000027966,ap1s3b,AP1S3,ENSG00000152056,ortholog_one2many,0,25
ENSDARG00000098130,BOLA3,BOLA3,ENSG00000163170,ortholog_one2one,1,0
ENSDARG00000095458,arhgef2a,,,,,
ENSDARG00000104625,,,,,,
ENSDARG00000017127,pdzk1ip1,PDZK1IP1,ENSG00000162366,ortholog_one2one,0,25
ENSDARG00000091870,si:rp71-29l5.1,,,,,
ENSDARG00000109558,si:dkey-201g16.3,,,,,
ENSDARG00000033413,acot18,,,,,
ENSDARG00000024324,ARHGAP1,ARHGAP1,ENSG00000175220,ortholog_one2one,1,50
ENSDARG00000104529,cyp2k17,,,,,
ENSDARG00000090768,zgc:173556,POMZP3,ENSG00000146707,ortholog_many2many,0,0
ENSDARG00000090768,zgc:173556,ZP3,ENSG00000188372,ortholog_many2many,0,0
ENSDARG00000059247,tmem54a,TMEM54,ENSG00000121900,ortholog_one2many,0,0
ENSDARG00000104170,42sp43,ZNF324,ENSG00000083812,ortholog_many2many,0,0
ENSDARG00000104170,42sp43,ZNF324B,ENSG00000249471,ortholog_many2many,0,0
ENSDARG00000098810,VSTM2B,VSTM2B,ENSG00000187135,ortholog_one2one,1,25
ENSDARG00000039830,GNG5,GNG5B,ENSG00000133136,ortholog_one2many,1,0
ENSDARG00000039830,GNG5,GNG5,ENSG00000174021,ortholog_one2many,1,0
ENSDARG00000074747,brwd1,BRWD1,ENSG00000185658,ortholog_one2one,0,25
ENSDARG00000101825,si:ch211-133l11.3,,,,,
ENSDARG00000094140,,,,,,
ENSDARG00000041540,sult1st2,SULT1E1,ENSG00000109193,ortholog_many2many,0,0
ENSDARG00000041540,sult1st2,SULT2A1,ENSG00000105398,ortholog_many2many,0,0
ENSDARG00000041540,sult1st2,SULT1A4,ENSG00000213648,ortholog_many2many,0,0
ENSDARG00000041540,sult1st2,SULT1A3,ENSG00000261052,ortholog_many2many,0,0
ENSDARG00000041540,sult1st2,SULT1A1,ENSG00000196502,ortholog_many2many,0,0
ENSDARG00000041540,sult1st2,SULT1A2,ENSG00000197165,ortholog_many2many,0,0
ENSDARG00000069297,upf3a,UPF3A,ENSG00000169062,ortholog_one2one,0,25
ENSDARG00000003058,cep43,CEP43,ENSG00000213066,ortholog_one2one,0,25
ENSDARG00000038878,il12a,IL12A,ENSG00000168811,ortholog_one2many,0,100
ENSDARG00000087839,si:dkey-33c14.6,,,,,
ENSDARG00000094774,si:dkey-273g3.3,,,,,
ENSDARG00000094992,OTX1,OTX1,ENSG00000115507,ortholog_one2one,1,100
ENSDARG00000060326,map1sb,MAP1S,ENSG00000130479,ortholog_one2many,0,0
ENSDARG00000098451,TLCD4,TLCD4,ENSG00000152078,ortholog_one2many,1,50
ENSDARG00000074094,TGM2,TGM2,ENSG00000198959,ortholog_one2many,1,0
ENSDARG00000102132,si:ch211-233b16.6,,,,,
ENSDARG00000068567,SHH,SHH,ENSG00000164690,ortholog_one2many,1,100
ENSDARG00000101125,si:dkey-155h10.4,,,,,
ENSDARG00000055770,DFFA,DFFA,ENSG00000160049,ortholog_one2one,1,50
ENSDARG00000095982,si:dkey-252l8.1p,,,,,
ENSDARG00000024546,PLA2G4A,PLA2G4A,ENSG00000116711,ortholog_one2many,1,50
ENSDARG00000101526,si:dkey-82o10.4,,,,,
ENSDARG00000091058,STING1,STING1,ENSG00000184584,ortholog_one2one,1,50
ENSDARG00000016429,FARP2,FARP2,ENSG00000006607,ortholog_one2one,1,75
ENSDARG00000098097,jac3,,,,,
ENSDARG00000093425,si:rp71-23d18.2p,,,,,
ENSDARG00000042989,si:dkeyp-84f3.5,ZBTB45,ENSG00000119574,ortholog_one2one,0,0
ENSDARG00000035043,PFDN5,PFDN5,ENSG00000123349,ortholog_one2one,1,25
ENSDARG00000090228,gsta.1,,,,,
ENSDARG00000024479,PIGK,PIGK,ENSG00000142892,ortholog_one2one,1,100
ENSDARG00000086449,znf1055,,,,,
ENSDARG00000032801,grk5,,,,,
ENSDARG00000095026,si:dkey-58f10.14,,,,,
ENSDARG00000017366,PRDM4,PRDM4,ENSG00000110851,ortholog_one2one,1,0
ENSDARG00000018476,pak2b,PAK2,ENSG00000180370,ortholog_one2many,0,25
ENSDARG00000069118,PPP2R5E,PPP2R5E,ENSG00000154001,ortholog_one2one,1,50
ENSDARG00000102054,si:dkey-8o15.3,,,,,
ENSDARG00000099811,spink2.9,,,,,
ENSDARG00000097074,si:dkey-19d21.3,,,,,
ENSDARG00000101589,cacna1db,,,,,
ENSDARG00000095297,adgre17,,,,,
ENSDARG00000098308,lgr6,,,,,
ENSDARG00000097227,si:dkey-181d19.4,,,,,
ENSDARG00000070890,si:dkey-155d18.1,,,,,
ENSDARG00000099692,CCNYL1,CCNYL1,ENSG00000163249,ortholog_one2many,1,75
ENSDARG00000099692,CCNYL1,CCNYL1B,ENSG00000284209,ortholog_one2many,0,0
ENSDARG00000100325,si:ch1073-226m24.3,,,,,
ENSDARG00000059348,rxfp3.3b,,,,,
ENSDARG00000063719,USP8,USP8,ENSG00000138592,ortholog_one2one,1,75
ENSDARG00000044812,TTC17,TTC17,ENSG00000052841,ortholog_one2one,1,25
ENSDARG00000052025,POMGNT1,POMGNT1,ENSG00000085998,ortholog_one2one,1,50
ENSDARG00000042927,MAPRE1,MAPRE1,ENSG00000101367,ortholog_one2many,1,0
ENSDARG00000075813,asphd1,ASPHD1,ENSG00000174939,ortholog_many2many,0,25
ENSDARG00000094447,si:dkey-100j22.3,,,,,
ENSDARG00000054414,SPATA17,SPATA17,ENSG00000162814,ortholog_one2one,1,50
ENSDARG00000075248,zgc:172133,,,,,
ENSDARG00000019371,flt1,FLT1,ENSG00000102755,ortholog_one2one,0,0
ENSDARG00000096781,si:dkeyp-92c5.2,,,,,
ENSDARG00000012066,DCN,DCN,ENSG00000011465,ortholog_one2one,1,75
ENSDARG00000098103,tefb,,,,,
ENSDARG00000077818,NRG2,NRG2,ENSG00000158458,ortholog_one2many,1,25
ENSDARG00000022668,grapb,GRAP,ENSG00000154016,ortholog_many2many,1,50
ENSDARG00000022668,grapb,GRAPL,ENSG00000189152,ortholog_many2many,0,0
ENSDARG00000099609,tpbg1b,,,,,
ENSDARG00000102319,si:dkey-196h17.9,,,,,
ENSDARG00000027590,SEPTIN2,SEPTIN2,ENSG00000168385,ortholog_one2one,1,50
ENSDARG00000062347,mtus2a,MTUS2,ENSG00000132938,ortholog_one2many,0,0
ENSDARG00000074804,ATXN7,ATXN7,ENSG00000163635,ortholog_one2one,1,100
ENSDARG00000056150,RBMS2,RBMS2,ENSG00000076067,ortholog_one2many,1,0
ENSDARG00000117185,,,,,,
ENSDARG00000096226,znf1072,,,,,
ENSDARG00000087258,YPEL2,YPEL2,ENSG00000175155,ortholog_one2one,1,0
ENSDARG00000094308,si:dkey-247i3.6,,,,,
ENSDARG00000078221,plekha2,PLEKHA2,ENSG00000169499,ortholog_one2one,0,0
ENSDARG00000055994,olfcq9,,,,,
ENSDARG00000111614,si:ch211-255f4.6,,,,,
ENSDARG00000097527,si:ch73-56d11.3,MS4A5,ENSG00000166930,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A15,ENSG00000166961,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A2,ENSG00000149534,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A6A,ENSG00000110077,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A6E,ENSG00000166926,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A1,ENSG00000156738,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A13,ENSG00000204979,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A14,ENSG00000166928,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A10,ENSG00000172689,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A18,ENSG00000214782,ortholog_many2many,0,0
ENSDARG00000097527,si:ch73-56d11.3,MS4A7,ENSG00000166927,ortholog_many2many,0,0
ENSDARG00000027687,TMEM230,TMEM230,ENSG00000089063,ortholog_one2many,1,0
ENSDARG00000058806,NAXE,NAXE,ENSG00000163382,ortholog_one2one,1,0
ENSDARG00000105249,si:dkey-65b13.9,ROCK2,ENSG00000134318,ortholog_one2many,0,0
ENSDARG00000095940,si:dkey-19a16.12,,,,,
ENSDARG00000020702,odf2b,ODF2,ENSG00000136811,ortholog_one2many,0,0
ENSDARG00000100915,si:ch211-255f4.7,,,,,
